nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
      1273, 1.359947681E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.101997920E-11
      1274, 1.379883957E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.256466715E-12
      1275, 1.399876404E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 7.419711818E-14
      1276, 1.419899368E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 4.861916601E-14
      1277, 1.439922714E+01, 3.000000000E+00, 4.999999702E-01, 0.000000000E+00, 0.000000000E+00, 2.554059233E-22
      1278, 1.460017204E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.589980310E-18
      1279, 1.480050373E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.972201860E-18
      1280, 1.500000000E+01, 3.000000000E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 7.848978280E-19
      1281, 2.598318815E+00, 3.001372576E+00, 5.000000000E-01,-2.320381999E-01, 4.041728377E-01, 1.584522426E-03
      1282, 2.400510788E+00, 3.012304783E+00, 5.000000000E-01,-2.161141485E-01, 3.960309625E-01, 8.607882191E-04
      1283, 2.202454567E+00, 3.020078897E+00, 5.000000000E-01,-1.946599782E-01, 3.752456903E-01, 4.078963539E-04
      1284, 2.003618479E+00, 3.024626017E+00, 4.999999702E-01,-1.663843095E-01, 3.467253447E-01, 1.708376221E-04
      1285, 1.604052067E+00, 3.025953293E+00, 5.000000000E-01,-1.016394794E-01, 2.998124361E-01, 3.486118658E-05
      1286, 1.403307199E+00, 3.026036739E+00, 5.000000000E-01,-7.198230922E-02, 2.880354524E-01, 2.206155114E-05
      1287, 1.804590940E+00, 3.026069641E+00, 5.000000000E-01,-1.342966706E-01, 3.197198510E-01, 7.056894538E-05
      1288, 1.202743292E+00, 3.026230097E+00, 4.999999702E-01,-4.881481826E-02, 2.831994295E-01, 1.665797026E-05
      1289, 1.002285361E+00, 3.026617765E+00, 5.000000000E-01,-3.362793475E-02, 2.828714252E-01, 1.320824231E-05
      1290, 8.018603921E-01, 3.027397633E+00, 4.999999702E-01,-2.599565499E-02, 2.830264270E-01, 1.020152922E-05
      1291, 6.007511020E-01, 3.030986786E+00, 5.000000000E-01,-2.284074575E-02, 2.785855830E-01, 7.642459423E-06
      1292, 2.001869828E-01, 3.033143759E+00, 5.000000000E-01,-1.147767156E-02, 2.261286080E-01, 9.008702364E-06
      1293, 4.005940259E-01, 3.033389330E+00, 5.000000000E-01,-1.927910373E-02, 2.635021508E-01, 6.548345482E-06
      1294, 0.000000000E+00, 3.034150362E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.144946236E-05
      1295, 3.396870852E+00, 3.182640076E+00, 5.000000000E-01,-3.391193748E-01, 4.396899641E-01, 3.877548035E-03
      1296, 3.196697474E+00, 3.183863401E+00, 5.000000000E-01,-2.819549739E-01, 4.233429432E-01, 4.220467992E-03
      1297, 2.996491432E+00, 3.183869600E+00, 5.000000000E-01,-2.449139059E-01, 4.186503589E-01, 3.858234733E-03
      1298, 3.596968651E+00, 3.183877468E+00, 5.000000000E-01,-4.089985490E-01, 4.573619366E-01, 2.858982421E-03
      1299, 3.797828674E+00, 3.185186625E+00, 5.000000000E-01,-4.697023928E-01, 4.534695446E-01, 1.600145712E-03
      1300, 3.998154163E+00, 3.185935020E+00, 5.000000000E-01,-4.938017130E-01, 4.097673297E-01, 6.696134806E-04
      1301, 4.198736191E+00, 3.186437607E+00, 5.000000000E-01,-4.638523459E-01, 3.249027729E-01, 2.257052111E-04
      1302, 2.797301769E+00, 3.190701485E+00, 5.000000000E-01,-2.229546309E-01, 4.235948920E-01, 2.994753420E-03
      1303, 4.403480530E+00, 3.190782309E+00, 5.000000000E-01,-3.710386157E-01, 2.100510597E-01, 9.937368304E-05
      1304, 4.608104229E+00, 3.195936441E+00, 5.000000000E-01,-2.404559851E-01, 9.467733651E-02, 1.085744880E-04
      1305, 4.804543495E+00, 3.196388721E+00, 5.000000000E-01,-1.261205971E-01, 1.394607686E-02, 1.448715338E-04
      1306, 5.000000000E+00, 3.196921110E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.629179751E-04
      1307, 2.598378420E+00, 3.199146986E+00, 5.000000000E-01,-2.081604898E-01, 4.265796244E-01, 1.967853168E-03
      1308, 2.400457621E+00, 3.210731506E+00, 5.000000000E-01,-1.938451529E-01, 4.193305969E-01, 1.119168242E-03
      1309, 2.202243567E+00, 3.220035791E+00, 5.000000000E-01,-1.752367765E-01, 3.987480998E-01, 5.578538403E-04
      1310, 2.004042149E+00, 3.227286577E+00, 5.000000000E-01,-1.502597481E-01, 3.699705899E-01, 2.470887848E-04
      1311, 1.804315805E+00, 3.227843761E+00, 5.000000000E-01,-1.211411431E-01, 3.411917686E-01, 1.029723062E-04
      1312, 1.403294325E+00, 3.229630470E+00, 5.000000000E-01,-6.315652281E-02, 3.042330444E-01, 2.693778515E-05
      1313, 1.604070187E+00, 3.229635239E+00, 5.000000000E-01,-9.085919708E-02, 3.189270496E-01, 4.790265666E-05
      1314, 1.202732205E+00, 3.229652643E+00, 4.999999702E-01,-4.110336304E-02, 2.967067957E-01, 1.855591836E-05
      1315, 1.000082135E+00, 3.230054617E+00, 5.000000000E-01,-2.618354745E-02, 2.946449220E-01, 1.403679471E-05
      1316, 7.988102436E-01, 3.231692076E+00, 5.000000000E-01,-1.873404160E-02, 2.945322692E-01, 1.054241511E-05
      1317, 5.988098383E-01, 3.234322071E+00, 5.000000000E-01,-1.620531268E-02, 2.915672660E-01, 7.616434232E-06
      1318, 3.989777267E-01, 3.234733105E+00, 5.000000000E-01,-1.404767483E-02, 2.796935439E-01, 6.180426226E-06
      1319, 1.995527744E-01, 3.235454321E+00, 5.000000000E-01,-8.453927003E-03, 2.464068383E-01, 8.373224773E-06
      1320, 0.000000000E+00, 3.236214876E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.072289979E-05
      1321, 3.196270466E+00, 3.377804756E+00, 5.000000000E-01,-2.771927118E-01, 4.702689350E-01, 3.987700678E-03
      1322, 3.396567822E+00, 3.378026009E+00, 5.000000000E-01,-3.402025402E-01, 4.985825121E-01, 3.180955071E-03
      1323, 3.596983433E+00, 3.378335476E+00, 4.999999702E-01,-3.996956944E-01, 5.097655058E-01, 1.889568986E-03
      1324, 3.797384739E+00, 3.378887653E+00, 5.000000000E-01,-4.259862900E-01, 4.720830321E-01, 7.940832875E-04
      1325, 2.996579647E+00, 3.379809380E+00, 5.000000000E-01,-2.297323197E-01, 4.509918392E-01, 3.983499017E-03
      1326, 3.997774124E+00, 3.379997969E+00, 5.000000000E-01,-3.950287104E-01, 3.742751181E-01, 2.515533997E-04
      1327, 4.198283672E+00, 3.382218838E+00, 5.000000000E-01,-3.042159081E-01, 2.360028028E-01, 1.118478831E-04
      1328, 2.797162056E+00, 3.385711432E+00, 5.000000000E-01,-2.003895044E-01, 4.470533431E-01, 3.299575299E-03
      1329, 4.402881145E+00, 3.386072874E+00, 5.000000000E-01,-1.807695925E-01, 9.292723984E-02, 1.323096658E-04
      1330, 4.606381893E+00, 3.389561892E+00, 5.000000000E-01,-7.809673250E-02,-1.300601847E-02, 1.829952234E-04
      1331, 4.806631088E+00, 3.392918110E+00, 5.000000000E-01,-2.267421409E-02,-6.876693666E-02, 2.157487324E-04
      1332, 5.000000000E+00, 3.392918110E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.260878973E-04
      1333, 2.598700523E+00, 3.397674084E+00, 5.000000000E-01,-1.825239062E-01, 4.477773607E-01, 2.289993688E-03
      1334, 2.399946451E+00, 3.410638332E+00, 5.000000000E-01,-1.685357243E-01, 4.403747916E-01, 1.353719854E-03
      1335, 2.201839685E+00, 3.422863483E+00, 5.000000000E-01,-1.521429718E-01, 4.200015664E-01, 7.059050258E-04
      1336, 2.003974438E+00, 3.429232836E+00, 5.000000000E-01,-1.308380067E-01, 3.906940818E-01, 3.281285171E-04
      1337, 1.403300285E+00, 3.430299759E+00, 5.000000000E-01,-5.265963823E-02, 3.188299537E-01, 3.377747635E-05
      1338, 1.804533601E+00, 3.430675983E+00, 5.000000000E-01,-1.051421240E-01, 3.608344197E-01, 1.423800277E-04
      1339, 1.604298353E+00, 3.431290627E+00, 5.000000000E-01,-7.785717398E-02, 3.361781836E-01, 6.527759251E-05
      1340, 1.201391459E+00, 3.431449890E+00, 5.000000000E-01,-3.217516094E-02, 3.090772033E-01, 2.115881216E-05
      1341, 9.995492697E-01, 3.432073355E+00, 5.000000000E-01,-1.830106787E-02, 3.055669069E-01, 1.517514556E-05
      1342, 7.985236049E-01, 3.433374882E+00, 5.000000000E-01,-1.142117754E-02, 3.051364422E-01, 1.106775198E-05
      1343, 5.979044437E-01, 3.435180426E+00, 5.000000000E-01,-9.571649134E-03, 3.032447696E-01, 7.724671377E-06
      1344, 3.989990354E-01, 3.437798262E+00, 5.000000000E-01,-8.822204545E-03, 2.941302061E-01, 5.989033525E-06
      1345, 1.993972361E-01, 3.438631773E+00, 5.000000000E-01,-5.566149950E-03, 2.641255856E-01, 7.976891538E-06
      1346, 0.000000000E+00, 3.438988924E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.023946061E-05
      1347, 3.196830273E+00, 3.572352171E+00, 4.999999702E-01,-2.646306157E-01, 5.209958553E-01, 3.585570958E-03
      1348, 3.397057533E+00, 3.572795153E+00, 5.000000000E-01,-3.214208484E-01, 5.504813790E-01, 2.442252357E-03
      1349, 3.597401381E+00, 3.573008537E+00, 5.000000000E-01,-3.576480746E-01, 5.361057520E-01, 1.155936392E-03
      1350, 3.997928143E+00, 3.573073626E+00, 5.000000000E-01,-2.748283148E-01, 2.945121527E-01, 1.386003569E-04
      1351, 3.797684431E+00, 3.573421717E+00, 5.000000000E-01,-3.449418545E-01, 4.464955926E-01, 3.811299102E-04
      1352, 2.996942282E+00, 3.574332714E+00, 5.000000000E-01,-2.128053010E-01, 4.885098338E-01, 3.935418092E-03
      1353, 4.198960304E+00, 3.577748060E+00, 5.000000000E-01,-1.704284251E-01, 1.295621246E-01, 1.354059787E-04
      1354, 4.405159473E+00, 3.581040144E+00, 5.000000000E-01,-8.280414343E-02, 5.649351515E-03, 1.838751778E-04
      1355, 2.797314167E+00, 3.581381321E+00, 5.000000000E-01,-1.770702899E-01, 4.729736447E-01, 3.458769061E-03
      1356, 4.607424259E+00, 3.583963156E+00, 5.000000000E-01,-3.755588830E-02,-5.861062557E-02, 2.073415671E-04
      1357, 4.807288170E+00, 3.586907148E+00, 5.000000000E-01,-1.616523974E-02,-8.562011272E-02, 2.074927324E-04
      1358, 5.000000000E+00, 3.586907148E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.054145152E-04
      1359, 2.598041534E+00, 3.594601870E+00, 5.000000000E-01,-1.555508971E-01, 4.680185020E-01, 2.508195350E-03
      1360, 2.399824142E+00, 3.608152628E+00, 5.000000000E-01,-1.413272023E-01, 4.587222040E-01, 1.538298093E-03
      1361, 2.201867104E+00, 3.619751930E+00, 5.000000000E-01,-1.270822883E-01, 4.378807545E-01, 8.307173848E-04
      1362, 2.003489971E+00, 3.626977205E+00, 5.000000000E-01,-1.089386567E-01, 4.081915617E-01, 4.029310658E-04
      1363, 1.804359674E+00, 3.631228924E+00, 5.000000000E-01,-8.660982549E-02, 3.776879311E-01, 1.844132203E-04
      1364, 1.604301095E+00, 3.632832289E+00, 5.000000000E-01,-6.265585124E-02, 3.512749672E-01, 8.618924767E-05
      1365, 1.202781677E+00, 3.633555651E+00, 4.999999702E-01,-2.226818725E-02, 3.201712370E-01, 2.489683538E-05
      1366, 1.000744343E+00, 3.633583069E+00, 5.000000000E-01,-9.926207364E-03, 3.153990209E-01, 1.675673775E-05
      1367, 1.403407693E+00, 3.634023190E+00, 5.000000000E-01,-4.030057788E-02, 3.318710923E-01, 4.304172035E-05
      1368, 7.990530133E-01, 3.634600401E+00, 5.000000000E-01,-4.035266116E-03, 3.147072196E-01, 1.180838808E-05
      1369, 5.989437103E-01, 3.636685848E+00, 4.999999702E-01,-3.119943663E-03, 3.136936128E-01, 8.012180842E-06
      1370, 4.000821412E-01, 3.640295744E+00, 5.000000000E-01,-3.861091100E-03, 3.065521121E-01, 5.968628102E-06
      1371, 0.000000000E+00, 3.642075539E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 9.974135537E-06
      1372, 2.001300305E-01, 3.642075539E+00, 5.000000000E-01,-2.802574541E-03, 2.792789340E-01, 7.771897799E-06
      1373, 3.396800518E+00, 3.766416311E+00, 5.000000000E-01,-2.819304168E-01, 5.862089396E-01, 1.837387448E-03
      1374, 3.597010374E+00, 3.766689539E+00, 5.000000000E-01,-2.939798832E-01, 5.338259935E-01, 7.177814841E-04
      1375, 3.797727346E+00, 3.767299891E+00, 5.000000000E-01,-2.554817200E-01, 3.905126452E-01, 2.244757779E-04
      1376, 3.196889639E+00, 3.767399549E+00, 5.000000000E-01,-2.384471893E-01, 5.672047734E-01, 3.135040635E-03
      1377, 2.996690750E+00, 3.768506050E+00, 5.000000000E-01,-1.894789636E-01, 5.273085237E-01, 3.778240643E-03
      1378, 3.997989178E+00, 3.769618273E+00, 5.000000000E-01,-1.773850620E-01, 2.056743950E-01, 1.385049836E-04
      1379, 4.198237896E+00, 3.770387888E+00, 5.000000000E-01,-1.040913537E-01, 5.495566875E-02, 1.713499078E-04
      1380, 4.405733109E+00, 3.775572777E+00, 5.000000000E-01,-6.183435023E-02,-3.536801040E-02, 1.998917433E-04
      1381, 2.796930552E+00, 3.776344299E+00, 5.000000000E-01,-1.510867476E-01, 5.003188252E-01, 3.488750663E-03
      1382, 4.612008572E+00, 3.778598309E+00, 5.000000000E-01,-4.041507468E-02,-8.096238971E-02, 2.012771583E-04
      1383, 4.806514740E+00, 3.779013634E+00, 5.000000000E-01,-2.109370381E-02,-1.016195267E-01, 1.974202460E-04
      1384, 5.000000000E+00, 3.779640436E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.955727057E-04
      1385, 2.597539902E+00, 3.790576935E+00, 5.000000000E-01,-1.269327104E-01, 4.876628220E-01, 2.616418060E-03
      1386, 2.399222136E+00, 3.807644129E+00, 4.999999702E-01,-1.118212044E-01, 4.748240113E-01, 1.656589564E-03
      1387, 2.201469183E+00, 3.818422794E+00, 4.999999702E-01,-9.948197007E-02, 4.527135491E-01, 9.236938786E-04
      1388, 2.003289700E+00, 3.828116417E+00, 5.000000000E-01,-8.418873698E-02, 4.228244424E-01, 4.683605803E-04
      1389, 1.804231763E+00, 3.833037376E+00, 5.000000000E-01,-6.557147950E-02, 3.916400671E-01, 2.259471657E-04
      1390, 1.403569341E+00, 3.834679127E+00, 4.999999702E-01,-2.654170059E-02, 3.427405953E-01, 5.423703988E-05
      1391, 1.202808022E+00, 3.834763527E+00, 5.000000000E-01,-1.118830591E-02, 3.296830654E-01, 2.980949284E-05
      1392, 1.604419589E+00, 3.835084438E+00, 5.000000000E-01,-4.539388046E-02, 3.639239073E-01, 1.094474137E-04
      1393, 1.002291679E+00, 3.835119247E+00, 5.000000000E-01,-9.521059692E-04, 3.240185380E-01, 1.898173468E-05
      1394, 8.018613458E-01, 3.835896015E+00, 5.000000000E-01, 3.431070596E-03, 3.230842352E-01, 1.291026183E-05
      1395, 6.020239592E-01, 3.838014126E+00, 5.000000000E-01, 3.106089309E-03, 3.227969408E-01, 8.504335710E-06
      1396, 4.021552503E-01, 3.841846704E+00, 5.000000000E-01, 8.362438530E-04, 3.170897365E-01, 6.093114280E-06
      1397, 0.000000000E+00, 3.843888760E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 9.896502888E-06
      1398, 2.012287080E-01, 3.843888760E+00, 5.000000000E-01,-2.171956003E-04, 2.917095423E-01, 7.743786227E-06
      1399, 3.196303844E+00, 3.959110737E+00, 5.000000000E-01,-1.987735033E-01, 6.028688550E-01, 2.751890570E-03
      1400, 3.596546650E+00, 3.960527658E+00, 5.000000000E-01,-2.244305760E-01, 5.122434497E-01, 4.952589516E-04
      1401, 3.396690130E+00, 3.960550547E+00, 5.000000000E-01,-2.277703285E-01, 6.039869785E-01, 1.418529195E-03
      1402, 3.797251701E+00, 3.960880518E+00, 5.000000000E-01,-1.807731688E-01, 3.303928375E-01, 1.829348912E-04
      1403, 2.996439695E+00, 3.962445974E+00, 5.000000000E-01,-1.571539044E-01, 5.626453757E-01, 3.584999125E-03
      1404, 4.198570728E+00, 3.963764429E+00, 5.000000000E-01,-8.432725072E-02, 1.637389511E-02, 1.892576693E-04
      1405, 3.998182535E+00, 3.963788748E+00, 4.999999702E-01,-1.218355671E-01, 1.415145099E-01, 1.593601191E-04
      1406, 4.406080246E+00, 3.965914726E+00, 5.000000000E-01,-6.512236595E-02,-5.592479557E-02, 1.993982878E-04
      1407, 4.612523079E+00, 3.970292807E+00, 5.000000000E-01,-4.537319392E-02,-1.020389944E-01, 1.981426612E-04
      1408, 4.808144569E+00, 3.971092463E+00, 5.000000000E-01,-2.288955264E-02,-1.219878420E-01, 1.956785854E-04
      1409, 5.000000000E+00, 3.971092463E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.941884839E-04
      1410, 2.797431469E+00, 3.974290133E+00, 5.000000000E-01,-1.201443523E-01, 5.272403359E-01, 3.429663833E-03
      1411, 2.598353148E+00, 3.988225460E+00, 5.000000000E-01,-9.570571780E-02, 5.062329769E-01, 2.623825800E-03
      1412, 2.399347544E+00, 4.005416393E+00, 5.000000000E-01,-8.070878685E-02, 4.881459475E-01, 1.701453002E-03
      1413, 2.201017141E+00, 4.017077923E+00, 5.000000000E-01,-6.990469992E-02, 4.639987350E-01, 9.775593644E-04
      1414, 2.002315283E+00, 4.029561996E+00, 5.000000000E-01,-5.725435540E-02, 4.337711632E-01, 5.161697045E-04
      1415, 1.804218888E+00, 4.035856724E+00, 5.000000000E-01,-4.240456596E-02, 4.022846222E-01, 2.634812263E-04
      1416, 1.604255319E+00, 4.036382198E+00, 5.000000000E-01,-2.644597366E-02, 3.735945821E-01, 1.327575155E-04
      1417, 1.403810740E+00, 4.037077427E+00, 5.000000000E-01,-1.122664660E-02, 3.514801264E-01, 6.717259384E-05
      1418, 1.202926159E+00, 4.037738800E+00, 5.000000000E-01, 1.061670482E-03, 3.375561237E-01, 3.610146086E-05
      1419, 1.002309680E+00, 4.038172722E+00, 5.000000000E-01, 8.789921179E-03, 3.312784731E-01, 2.194316767E-05
      1420, 8.025419712E-01, 4.038703442E+00, 4.999999702E-01, 1.118546166E-02, 3.302127123E-01, 1.437067112E-05
      1421, 6.031178832E-01, 4.041561604E+00, 4.999999702E-01, 9.328028187E-03, 3.305291533E-01, 9.168463293E-06
      1422, 4.030998051E-01, 4.043714523E+00, 5.000000000E-01, 5.341527052E-03, 3.257699609E-01, 6.335092621E-06
      1423, 2.016376853E-01, 4.044719219E+00, 5.000000000E-01, 2.234898508E-03, 3.014801145E-01, 7.858674508E-06
      1424, 0.000000000E+00, 4.045060158E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 9.997308553E-06
      1425, 3.196246624E+00, 4.153016090E+00, 5.000000000E-01,-1.482983083E-01, 6.284779906E-01, 2.472870983E-03
      1426, 3.396536350E+00, 4.154204369E+00, 5.000000000E-01,-1.666947156E-01, 6.104353070E-01, 1.177959610E-03
      1427, 3.797692060E+00, 4.155595779E+00, 5.000000000E-01,-1.263046861E-01, 2.840314209E-01, 1.805832871E-04
      1428, 4.198427200E+00, 4.156141281E+00, 5.000000000E-01,-8.100285381E-02,-3.841072321E-04, 1.943524985E-04
      1429, 3.998111963E+00, 4.156165600E+00, 5.000000000E-01,-9.508960694E-02, 1.080014557E-01, 1.741998713E-04
      1430, 3.597120762E+00, 4.156315804E+00, 5.000000000E-01,-1.585238874E-01, 4.853749871E-01, 3.966162913E-04
      1431, 2.996593952E+00, 4.157137871E+00, 5.000000000E-01,-1.160597354E-01, 5.908223391E-01, 3.395625390E-03
      1432, 4.406125069E+00, 4.159294128E+00, 5.000000000E-01,-6.821483374E-02,-7.383397222E-02, 2.000314707E-04
      1433, 4.612732410E+00, 4.160678864E+00, 5.000000000E-01,-4.626309127E-02,-1.259761751E-01, 2.025981521E-04
      1434, 4.808274269E+00, 4.161434174E+00, 5.000000000E-01,-2.235190570E-02,-1.434883177E-01, 2.014908823E-04
      1435, 5.000000000E+00, 4.161434174E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.995595521E-04
      1436, 2.797419548E+00, 4.167004108E+00, 5.000000000E-01,-8.463159204E-02, 5.493948460E-01, 3.307476873E-03
      1437, 2.598430634E+00, 4.183986664E+00, 5.000000000E-01,-6.178583950E-02, 5.214993358E-01, 2.539760899E-03
      1438, 2.399415255E+00, 4.200189590E+00, 5.000000000E-01,-4.822931066E-02, 4.979329705E-01, 1.674253261E-03
      1439, 2.200428724E+00, 4.215567589E+00, 5.000000000E-01,-3.870042413E-02, 4.714505672E-01, 9.893453680E-04
      1440, 2.001571894E+00, 4.228991032E+00, 5.000000000E-01,-2.898205072E-02, 4.407846332E-01, 5.453451886E-04
      1441, 1.803488016E+00, 4.236483574E+00, 4.999999702E-01,-1.790806837E-02, 4.090948403E-01, 2.934343356E-04
      1442, 1.604615569E+00, 4.238602161E+00, 5.000000000E-01,-6.084144115E-03, 3.803018928E-01, 1.554378978E-04
      1443, 1.403722882E+00, 4.238769531E+00, 5.000000000E-01, 5.175452679E-03, 3.576869965E-01, 8.099967818E-05
      1444, 1.202914596E+00, 4.238977909E+00, 5.000000000E-01, 1.406238228E-02, 3.433609605E-01, 4.362415712E-05
      1445, 1.002327204E+00, 4.239367962E+00, 5.000000000E-01, 1.897696406E-02, 3.368479609E-01, 2.576118277E-05
      1446, 8.023011684E-01, 4.241356850E+00, 5.000000000E-01, 1.921892166E-02, 3.358523548E-01, 1.625371260E-05
      1447, 6.024330854E-01, 4.243952751E+00, 5.000000000E-01, 1.550063118E-02, 3.366037011E-01, 9.999339454E-06
      1448, 4.023564756E-01, 4.245333672E+00, 4.999999702E-01, 9.698648006E-03, 3.324726224E-01, 6.677134479E-06
      1449, 2.012661994E-01, 4.245382786E+00, 5.000000000E-01, 4.576524720E-03, 3.087102771E-01, 8.107417671E-06
      1450, 0.000000000E+00, 4.246425629E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 1.027094004E-05
      1451, 3.196070194E+00, 4.346147537E+00, 5.000000000E-01,-9.150235355E-02, 6.441205740E-01, 2.326118294E-03
      1452, 4.198237896E+00, 4.348355770E+00, 4.999999702E-01,-7.721891999E-02,-8.589192294E-03, 1.961556554E-04
      1453, 3.997935772E+00, 4.348541737E+00, 5.000000000E-01,-7.880260050E-02, 9.628471732E-02, 1.821738406E-04
      1454, 3.797647715E+00, 4.348713398E+00, 5.000000000E-01,-8.682371676E-02, 2.611615062E-01, 1.890459098E-04
