cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
       694, 2.500783920E+00, 4.171279430E+00, 5.000000000E-01, 7.115686685E-02, 4.392732382E-01, 2.640609518E-22
       695, 2.300057650E+00, 4.373133659E+00, 5.000000000E-01, 7.087309659E-02, 4.330857694E-01, 2.554059486E-22
       696, 3.316900253E+00, 3.550880671E+00, 5.000000000E-01, 7.533680648E-02, 4.561401606E-01, 1.429088117E-20
       697, 3.108603239E+00, 3.762687445E+00, 5.000000000E-01, 7.545612752E-02, 4.511923492E-01, 1.422247701E-21
       698, 3.528284073E+00, 3.339819908E+00, 5.000000000E-01, 7.526712865E-02, 4.607119262E-01, 1.441817651E-20
       699, 2.903896809E+00, 3.972666264E+00, 5.000000000E-01, 7.561465353E-02, 4.459130466E-01, 1.345872132E-21
       700, 2.701179743E+00, 4.177278519E+00, 5.000000000E-01, 7.570225000E-02, 4.403203428E-01, 1.030742673E-21
       701, 2.499891996E+00, 4.379242897E+00, 5.000000000E-01, 7.574224472E-02, 4.343089759E-01, 1.170324504E-22
       702, 2.299299240E+00, 4.580764294E+00, 5.000000000E-01, 7.570186257E-02, 4.277615249E-01, 2.554059738E-22
       703, 3.520401239E+00, 3.546891689E+00, 5.000000000E-01, 7.883355021E-02, 4.569056928E-01, 3.680528180E-20
       704, 3.311536551E+00, 3.758684158E+00, 5.000000000E-01, 7.917580009E-02, 4.521017671E-01, 1.980241467E-20
       705, 3.106303692E+00, 3.972822189E+00, 5.000000000E-01, 7.967148721E-02, 4.468803406E-01, 1.972362289E-21
       706, 3.731211424E+00, 3.338117838E+00, 5.000000000E-01, 7.857418060E-02, 4.612964988E-01, 5.856386392E-20
       707, 2.902466774E+00, 4.182343006E+00, 5.000000000E-01, 8.012595028E-02, 4.413432181E-01, 6.198650889E-22
       708, 2.700149059E+00, 4.386142731E+00, 5.000000000E-01, 8.049947768E-02, 4.354782403E-01, 8.651018757E-22
       709, 2.499105692E+00, 4.588903427E+00, 5.000000000E-01, 8.084400743E-02, 4.291077852E-01, 2.554059991E-22
       710, 3.721445084E+00, 3.543731451E+00, 5.000000000E-01, 8.219375461E-02, 4.576122463E-01, 6.564748326E-20
       711, 3.513783455E+00, 3.754412174E+00, 5.000000000E-01, 8.276820928E-02, 4.529614151E-01, 5.424097280E-20
       712, 3.308092117E+00, 3.969542027E+00, 5.000000000E-01, 8.350723237E-02, 4.478837252E-01, 1.598249137E-20
       713, 3.104570866E+00, 4.185531139E+00, 5.000000000E-01, 8.440140635E-02, 4.423704743E-01, 2.630121934E-21
       714, 3.932975292E+00, 3.338459492E+00, 5.000000000E-01, 8.179423213E-02, 4.617749751E-01, 1.511791347E-19
       715, 2.901027679E+00, 4.393791199E+00, 5.000000000E-01, 8.514653891E-02, 4.365748167E-01, 1.393877587E-21
       716, 2.699088573E+00, 4.597878456E+00, 5.000000000E-01, 8.584681153E-02, 4.303877354E-01, 2.554059738E-22
       717, 2.498442650E+00, 4.799624920E+00, 5.000000000E-01, 8.646233380E-02, 4.236840606E-01, 2.554059991E-22
       718, 3.921341658E+00, 3.542344570E+00, 5.000000000E-01, 8.546352386E-02, 4.582153261E-01, 1.566710938E-20
       719, 3.713490009E+00, 3.750527620E+00, 5.000000000E-01, 8.620663732E-02, 4.537767470E-01, 6.344846883E-20
       720, 3.509161949E+00, 3.965116262E+00, 5.000000000E-01, 8.719056100E-02, 4.488581121E-01, 5.760313887E-20
       721, 3.306182384E+00, 4.186339378E+00, 5.000000000E-01, 8.851121366E-02, 4.434109926E-01, 1.142640560E-20
       722, 3.102396011E+00, 4.400668144E+00, 5.000000000E-01, 8.966848254E-02, 4.376272857E-01, 8.618607050E-22
       723, 2.899346828E+00, 4.607939720E+00, 5.000000000E-01, 9.074144810E-02, 4.315651357E-01, 2.554059486E-22
       724, 2.697953701E+00, 4.811426163E+00, 5.000000000E-01, 9.174332023E-02, 4.250644445E-01, 2.554059991E-22
